"dur","start_time","mouse_trace_x","mouse_trace_y","interruptedResponse","pixperrefresh","refreshRate","angle","side","start_position","splitTime","fixTime","speed","subjectID","test_part","trialID","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response"
"2001","181615","[1042,1042,1041,1033,1014,990,973,958,941,928,905,889,875,862,850,833,817,794,776,761,749,738,729,721,715,709,704,698,692,681,673,663,652,638,618,602,597,580,572,564,552,539,526,514,506,496,486,476,467,456,444,430,410,394,383,377,376,376,376]","[468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,470,472,474,475,476,476,476,476,475,473,471,469,467,465,463,461,460,459,457,456,455,453,451,449,448,448,448,449,451,452,454,454,454,454,454,454,455,457,460,462,462,462]","false","13.167000000000002","33","270","r","300","1151.1080239371308","0","399","AB","trial","14","manual-tracking","68","183638","0.0-0.0-0.34","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","69","185140","0.0-0.0-1.34","null","<p>Well done.</p>","null"
"2001.7999999523163","187165.5","[1042,1042,1042,1039,1033,1023,1012,1001,981,965,945,925,901,887,873,860,849,839,830,820,810,794,778,759,740,724,713,704,694,685,667,654,643,630,619,607,593,581,571,560,551,543,531,519,506,483,467,447,434,420,408,396,387,380,377,375,375,375,375]","[466,466,466,466,466,466,466,466,466,466,466,468,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,471,474,477,480,482,485,486,486,486,484,482,479,477,476,475,475,474,474,474,474,474,474,474,474,474,472,472,472]","false","13.167000000000002","33","180","r","300","915.7184695849098","0","399","AB","trial","28","manual-tracking","70","189189","0.0-0.0-0.35","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","71","190691","0.0-0.0-1.35","null","<p>Well done.</p>","null"
"2001.6000000238419","192232.39999997616","[440,440,440,440,440,440,440,442,454,469,493,517,540,558,572,582,590,598,609,621,637,656,679,707,726,749,756,773,787,801,817,843,865,886,905,923,937,949,960,968,979,986,994,1006,1019,1033,1049,1066,1086,1105,1137,1157,1173,1188,1200,1215,1227,1235,1239]","[469,469,469,469,469,469,469,469,469,469,472,474,476,476,477,477,477,477,477,476,475,474,472,471,471,471,472,473,474,474,474,473,471,471,470,470,470,470,470,470,470,470,470,471,471,471,471,472,473,474,475,475,475,476,476,477,477,477,477]","false","13.167000000000002","33","90","l","-300","1119.6215146917914","0","399","AB","trial","2","manual-tracking","72","194256","0.0-0.0-0.36","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","73","195758","0.0-0.0-1.36","null","<p>Well done.</p>","null"
"2001.5999999046326","197165.70000004768","[1041,1033,1023,1016,1008,1002,995,985,974,962,944,931,917,902,886,872,859,849,837,824,803,789,774,758,744,727,714,703,691,678,666,650,635,616,595,577,562,541,526,515,507,498,490,480,472,461,445,426,420,408,400,393,385,374,359,348,335,322,308]","[465,465,465,465,465,465,465,465,465,465,465,465,465,466,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,466,466,466,468,470,473,473,473,474,475,476,476,477,478,478,479,479,480,481,482,482,482,482,482,482,483,484,485,485,485]","false","13.167000000000002","33","225","r","300","1065.1471567667343","0","399","AB","trial","77","manual-tracking","74","199189","0.0-0.0-0.37","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","75","200692","0.0-0.0-1.37","null","<p>Well done.</p>","null"
"2000.7999999523163","202265.20000004768","[1042,1042,1042,1040,1034,1025,1010,989,968,939,915,903,893,886,880,874,869,864,856,848,839,826,808,787,763,738,715,691,675,660,648,632,628,618,612,602,590,576,562,547,533,517,502,484,462,442,422,406,394,380,371,363,357,348,333,316,308,303,302]","[466,466,466,466,466,466,466,466,466,467,467,467,467,467,466,466,465,465,465,465,465,465,465,467,468,471,473,475,477,478,479,480,480,480,479,477,475,473,471,469,469,468,468,468,468,468,468,468,468,468,468,468,468,468,468,469,470,471,471]","false","13.167000000000002","33","135","r","300","833.3738106608907","0","399","AB","trial","43","manual-tracking","76","204288","0.0-0.0-0.38","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","77","205790","0.0-0.0-1.38","null","<p>Well done.</p>","null"
"2001.1999999284744","207700.10000002384","[1035,1032,1027,1017,1008,996,981,964,943,913,885,861,839,823,811,802,795,789,783,777,772,759,746,735,727,707,691,674,660,650,639,627,615,601,588,577,563,552,540,528,516,503,493,483,473,460,447,434,420,400,378,366,360,359,359,359,359,359,359]","[467,467,467,467,467,467,467,467,467,467,469,471,473,474,474,474,474,474,474,474,474,474,474,474,473,472,472,471,471,471,471,471,472,474,475,477,478,479,479,479,479,479,479,479,479,479,479,479,480,481,482,483,484,485,485,485,485,485,485]","false","13.167000000000002","33","270","r","300","1123.1377428338103","0","399","AB","trial","30","manual-tracking","78","209723","0.0-0.0-0.39","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","79","211225","0.0-0.0-1.39","null","<p>Well done.</p>","null"
"2000.6000000238419","213315.39999997616","[1036,1036,1036,1032,1024,1016,1008,998,986,963,954,931,915,898,885,871,855,836,816,796,777,758,741,729,719,711,703,697,688,679,669,652,639,623,612,602,590,580,569,554,544,533,520,509,494,479,465,451,434,419,404,393,386,382,379,378,377,376,376]","[472,472,472,472,472,472,472,472,472,472,472,475,475,475,475,475,475,476,478,479,479,479,479,479,479,479,478,477,477,476,475,474,473,471,469,468,466,466,466,466,467,469,470,471,472,472,472,472,473,475,477,478,478,478,478,478,478,477,477]","false","13.167000000000002","33","90","r","300","862.6132918384707","0","399","AB","trial","74","manual-tracking","80","215337","0.0-0.0-0.40","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","81","216841","0.0-0.0-1.40","null","<p>Well done.</p>","null"
"1049.4000000953674","218015.79999995232","[433,433,433,433,433,433,433,433,433,433,436,439,440,440,440,445,473,503,540,570,588,598,603,608,615,624,631,633,634,629]","[473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,474,479,486,493,496,498,499,499,499,499,498,497,496,491]","true","13.167000000000002","33","135","l","-300","982.9640306999839","0","399","AB","trial","51","manual-tracking","82","219087","0.0-0.0-0.41","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","83","220587","0.0-0.0-1.41","null","<p>Keep your finger on the moving target</p>","null"
"2000.7999999523163","222082.70000004768","[422,422,424,428,433,437,441,450,461,478,513,539,569,584,597,606,613,619,625,631,639,649,664,678,693,710,727,743,759,773,785,803,815,826,842,855,871,889,911,944,966,980,989,997,1008,1022,1037,1053,1072,1083,1084,1084,1084,1084,1084,1084,1087,1119,1150]","[462,462,462,462,462,462,462,462,462,461,458,457,456,456,456,456,456,456,456,456,456,456,456,457,458,459,459,460,460,461,461,461,462,462,462,463,463,464,464,465,467,470,472,474,476,476,476,476,476,475,475,475,475,475,475,475,474,462,456]","false","13.167000000000002","33","225","l","-300","1074.4645352514324","0","399","AB","trial","37","manual-tracking","84","224105","0.0-0.0-0.42","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","85","225607","0.0-0.0-1.42","null","<p>Well done.</p>","null"
"2000.8999999761581","227649.5","[435,435,437,442,446,453,462,471,483,501,524,539,552,561,569,576,583,591,606,619,634,652,670,689,703,716,727,738,746,756,767,781,796,813,832,847,865,886,902,917,932,948,969,992,1019,1041,1066,1091,1120,1127,1127,1127,1127,1127,1127,1127,1130,1155,1215]","[471,471,471,471,471,471,471,471,471,471,470,469,467,467,467,467,467,467,469,470,471,472,472,472,472,471,471,471,471,471,470,470,470,470,470,470,470,470,470,470,470,471,473,475,478,481,483,485,485,485,485,485,485,485,485,485,484,474,459]","false","13.167000000000002","33","315","l","-300","962.9863198324991","0","399","AB","trial","55","manual-tracking","86","229671","0.0-0.0-0.43","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","87","231175","0.0-0.0-1.43","null","<p>Well done.</p>","null"
"281.7000000476837","232349.79999995232","[1055,1055,1055,1055,1058,1063,1074,1088]","[479,479,479,479,479,479,479,479]","true","13.167000000000002","33","135","r","300","924.896576331489","0","399","AB","trial","27","manual-tracking","88","232653","0.0-0.0-0.44","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","89","234154","0.0-0.0-1.44","null","<p>Keep your finger on the moving target</p>","null"
"2000.8000000715256","236716.39999997616","[1038,1031,1022,1012,1004,997,990,981,971,961,949,936,919,902,885,872,859,843,838,825,814,805,793,779,763,744,719,699,681,662,646,634,621,612,605,596,591,586,582,577,570,561,549,538,516,500,489,478,469,461,454,449,440,432,423,423,411,379,327]","[468,468,468,469,469,469,469,469,469,469,468,467,467,467,467,467,465,462,461,461,461,461,461,461,462,463,464,465,465,465,465,465,465,465,465,465,465,465,465,464,464,464,464,464,464,464,464,464,462,461,460,460,460,461,462,462,462,463,466]","false","13.167000000000002","33","135","r","300","1054.908138009052","0","399","AB","trial","11","manual-tracking","90","238738","0.0-0.0-0.45","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","91","240240","0.0-0.0-1.45","null","<p>Well done.</p>","null"
"2001.6000000238419","242217.10000002384","[1047,1047,1044,1041,1039,1035,1031,1019,1005,986,961,930,911,895,882,864,854,842,830,818,804,790,775,758,736,719,702,687,673,659,644,628,613,594,579,568,552,543,532,526,501,484,465,451,436,422,411,400,390,381,369,357,346,337,330,325,321,319,318]","[473,473,473,473,473,473,473,473,473,473,473,473,473,472,471,470,470,469,469,468,468,467,466,465,463,461,460,459,459,459,459,460,462,465,467,469,470,470,470,470,472,473,475,476,478,480,481,481,481,480,478,477,476,475,474,474,474,473,471]","false","13.167000000000002","33","180","r","300","962.8235731513944","0","399","AB","trial","60","manual-tracking","92","244239","0.0-0.0-0.46","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","93","245742","0.0-0.0-1.46","null","<p>Well done.</p>","null"
"2000.3999999761581","247066.70000004768","[1052,1049,1044,1039,1033,1026,1020,1014,1003,990,973,951,929,911,890,867,854,842,831,822,809,794,774,758,741,726,711,697,684,673,660,648,638,629,614,602,588,573,560,537,524,515,512,509,508,508,508,508,508,478,472,448,433,416,398,383,372,360,345]","[471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,470,470,469,469,469,469,468,468,468,468,468,468,468,468,468,469,471,472,474,477,478,479,479,479,478,478,478,478,478,473,472,467,464,460,457,454,453,453,453]","false","13.167000000000002","33","180","r","300","802.5943851372547","0","399","AB","trial","44","manual-tracking","94","249088","0.0-0.0-0.47","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","95","250589","0.0-0.0-1.47","null","<p>Well done.</p>","null"
"2001.5","252384.10000002384","[438,444,449,457,468,482,498,512,525,539,555,573,602,617,629,640,651,660,668,677,688,699,713,731,748,771,787,803,818,834,847,869,882,897,913,926,939,955,966,978,987,995,1001,1014,1025,1040,1058,1080,1101,1122,1141,1182,1197,1208,1212,1212,1212,1212,1212]","[467,467,467,467,467,467,467,467,467,467,467,467,466,466,466,466,466,466,465,465,464,464,463,462,462,461,461,461,461,462,462,462,462,462,461,461,460,459,459,458,458,458,458,458,458,462,466,470,473,475,476,477,477,474,471,470,470,470,470]","false","13.167000000000002","33","0","l","-300","894.1094570206388","0","399","AB","trial","0","manual-tracking","96","254406","0.0-0.0-0.48","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","97","255908","0.0-0.0-1.48","null","<p>Well done.</p>","null"
"2001.3999999761581","257750.10000002384","[443,446,454,465,477,491,505,518,532,548,569,585,599,611,625,637,649,662,680,690,695,710,722,732,744,756,774,790,812,828,841,853,864,873,883,896,915,934,954,976,999,1022,1040,1057,1071,1081,1097,1111,1123,1135,1148,1166,1193,1209,1213,1213,1213,1213,1213]","[466,466,466,466,466,466,466,466,466,466,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,466,468,470,470,470,469,466,464,462,461,461,464,469,475,479,481,482,482,482,481,480,479,479,479,480,480,478,474,472,472,472,472,472]","false","13.167000000000002","33","180","l","-300","1166.671767021311","0","399","AB","trial","36","manual-tracking","98","259772","0.0-0.0-0.49","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","99","261274","0.0-0.0-1.49","null","<p>Well done.</p>","null"
"2001","263283.60000002384","[1045,1041,1034,1026,1017,1006,995,987,977,968,957,946,934,919,897,863,841,820,801,784,772,759,753,736,728,720,712,703,691,678,662,646,628,613,600,586,570,553,535,518,487,469,455,443,433,420,406,395,386,377,375,374,362,346,326,315,310,308,308]","[473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,472,471,470,470,470,470,470,470,470,470,471,471,471,472,472,473,473,473,473,473,473,475,475,476,477,477,477,476,475,474,474,473,471,469,468,467,464,460,454,451,449,448,448]","false","13.167000000000002","33","225","r","300","1162.7366249429506","0","399","AB","trial","29","manual-tracking","100","265305","0.0-0.0-0.50","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","101","266811","0.0-0.0-1.50","null","<p>Well done.</p>","null"
"2001.1999999284744","268383.7000000477","[1033,1029,1025,1021,1017,1010,1003,991,975,954,927,899,872,850,831,812,793,782,773,763,752,739,725,706,689,670,652,631,609,587,564,544,523,508,499,490,480,470,459,449,435,418,405,390,377,361,349,328,317,305,300,298,298,298,298,286,268,249,230]","[470,470,470,470,470,470,470,470,470,470,473,477,479,481,481,481,481,481,480,479,477,476,475,474,473,472,470,469,468,468,468,468,468,469,471,473,475,477,479,481,482,482,482,482,481,479,478,476,475,474,473,473,473,473,473,474,475,476,477]","false","13.167000000000002","33","315","r","300","943.2725082231258","0","399","AB","trial","47","manual-tracking","102","270405","0.0-0.0-0.51","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","103","271907","0.0-0.0-1.51","null","<p>Well done.</p>","null"
"2001.5999999046326","273517.2000000477","[1037,1037,1035,1030,1026,1022,1016,1005,989,946,912,881,855,833,820,808,798,789,780,767,755,741,721,703,687,672,661,651,640,628,613,581,559,540,519,499,480,462,446,427,412,396,380,365,353,342,332,322,311,298,285,274,267,263,262,262,262,262,262]","[454,454,454,454,454,454,454,454,454,460,466,469,471,471,471,469,467,466,465,463,462,462,461,461,460,460,460,460,460,459,459,459,459,458,457,457,457,456,455,454,454,454,454,454,455,457,457,458,458,458,458,459,460,460,460,460,460,460,460]","false","13.167000000000002","33","0","r","300","847.1071086634706","0","399","AB","trial","8","manual-tracking","104","275539","0.0-0.0-0.52","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","105","277040","0.0-0.0-1.52","null","<p>Well done.</p>","null"
"2001.2000000476837","278367.7999999523","[1049,1049,1047,1037,1027,1014,1000,986,972,957,942,926,907,887,876,866,854,842,828,816,804,792,780,767,750,733,714,697,679,658,643,630,617,605,592,583,570,558,539,519,505,491,474,457,441,428,417,404,395,387,378,369,366,365,365,365,363,342,318]","[465,465,465,465,466,467,468,468,468,468,467,466,464,462,460,459,458,458,457,457,457,457,457,457,459,461,463,464,465,465,466,466,466,466,466,466,467,467,467,469,471,472,474,476,477,477,478,479,479,479,479,479,479,479,479,479,479,479,479]","false","13.167000000000002","33","225","r","300","1049.8126047021296","0","399","AB","trial","45","manual-tracking","106","280389","0.0-0.0-0.53","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","107","281890","0.0-0.0-1.53","null","<p>Well done.</p>","null"
"2001.7999999523163","283301.10000002384","[1048,1048,1045,1037,1022,1006,990,961,934,909,882,860,851,845,841,836,819,800,779,762,747,734,717,705,692,676,665,651,637,622,606,591,576,560,540,523,504,476,459,441,421,396,367,348,334,323,311,303,296,292,290,289,289,289,289,289,289,289,289]","[467,467,467,467,467,469,471,474,475,478,480,481,481,481,481,481,481,479,476,474,474,474,474,476,477,479,480,481,481,482,483,483,484,484,484,483,481,475,472,468,466,466,467,471,473,475,477,479,482,483,484,484,484,484,484,484,484,484,484]","false","13.167000000000002","33","45","r","300","888.2146197931332","0","399","AB","trial","25","manual-tracking","108","285323","0.0-0.0-0.54","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","109","286825","0.0-0.0-1.54","null","<p>Well done.</p>","null"
"2001.0999999046326","289117.7000000477","[432,439,446,451,457,465,474,488,504,521,538,554,571,592,604,615,624,634,653,669,686,702,717,728,741,751,760,769,783,799,819,843,863,883,896,907,917,926,935,956,969,986,1008,1029,1044,1062,1080,1104,1138,1171,1189,1198,1200,1200,1200,1200,1200,1200,1200]","[470,470,470,470,470,470,470,470,469,469,469,469,469,469,469,469,469,470,471,470,467,465,464,464,464,464,465,468,470,470,470,470,470,470,471,472,474,475,475,475,475,472,467,464,463,463,463,463,466,471,475,476,476,476,476,476,476,476,476]","false","13.167000000000002","33","180","l","-300","869.8294729511074","0","399","AB","trial","68","manual-tracking","110","291138","0.0-0.0-0.55","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","111","292643","0.0-0.0-1.55","null","<p>Well done.</p>","null"
"2001.5999999046326","293917.7000000477","[1051,1051,1051,1051,1049,1037,1017,994,967,938,898,876,859,845,836,827,815,802,787,769,749,729,703,684,665,647,631,619,605,591,578,562,540,527,515,503,493,483,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,446,415,382,349,306]","[469,469,469,469,469,469,469,469,469,469,469,470,471,471,471,471,471,471,470,469,468,466,464,464,464,464,464,463,462,462,462,462,462,463,464,464,465,465,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,467,470]","false","13.167000000000002","33","90","r","300","972.6208252859199","0","399","AB","trial","58","manual-tracking","112","295939","0.0-0.0-0.56","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","113","297442","0.0-0.0-1.56","null","<p>Well done.</p>","null"
"2001.5","299400.60000002384","[449,455,464,477,485,495,505,517,532,549,570,589,610,623,638,656,667,677,689,702,717,735,750,764,779,792,806,819,831,850,860,871,884,893,904,915,928,947,963,980,995,1011,1028,1044,1058,1071,1084,1102,1112,1123,1133,1141,1149,1155,1161,1169,1184,1198,1200]","[473,473,473,473,473,473,473,473,473,472,470,467,467,467,467,467,467,468,470,470,470,470,470,470,471,471,471,472,472,471,471,471,471,471,472,472,473,474,474,475,475,476,477,477,477,477,476,473,472,471,469,469,469,469,468,468,468,468,468]","false","13.167000000000002","33","0","l","-300","1088.447150972238","0","399","AB","trial","32","manual-tracking","114","301422","0.0-0.0-0.57","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","115","302926","0.0-0.0-1.57","null","<p>Well done.</p>","null"
"2001.2999999523163","304334.5","[1037,1037,1035,1027,1014,999,983,969,951,930,915,894,877,860,843,825,807,783,765,747,731,708,693,677,663,649,632,619,608,593,578,564,553,539,528,515,504,490,476,453,439,424,412,403,392,384,373,363,351,340,330,321,312,298,289,281,276,273,272]","[468,468,468,468,468,468,468,468,468,468,468,467,466,464,463,462,462,462,462,462,464,466,468,470,472,474,476,478,479,480,481,482,482,483,483,484,484,484,485,486,487,488,491,492,494,494,494,494,494,492,490,488,486,482,479,476,475,474,474]","false","13.167000000000002","33","90","r","300","881.7374914695249","0","399","AB","trial","42","manual-tracking","116","306355","0.0-0.0-0.58","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","117","307860","0.0-0.0-1.58","null","<p>Well done.</p>","null"
"2001.7999999523163","309468.10000002384","[437,437,439,444,452,463,474,488,502,514,525,536,547,561,573,585,598,607,617,630,643,658,673,690,711,738,759,785,797,809,822,833,845,862,877,889,902,908,925,939,954,973,992,1012,1024,1036,1051,1066,1077,1090,1103,1125,1158,1172,1180,1183,1183,1183,1183]","[464,464,464,464,464,464,464,464,465,467,469,471,473,474,474,474,474,475,475,475,475,474,474,474,474,473,472,471,470,470,469,469,469,469,469,469,469,469,472,474,477,479,480,481,481,481,481,481,481,481,481,477,473,472,471,470,470,470,470]","false","13.167000000000002","33","90","l","-300","989.2230251638748","0","399","AB","trial","50","manual-tracking","118","311489","0.0-0.0-0.59","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","119","312992","0.0-0.0-1.59","null","<p>Well done.</p>","null"
"2001.4000000953674","314684.7999999523","[442,442,444,450,459,469,479,495,523,546,569,592,607,619,632,644,657,668,681,695,711,726,741,756,772,787,803,822,845,872,892,911,934,949,963,977,992,1003,1016,1025,1038,1052,1067,1085,1104,1122,1140,1151,1157,1161,1164,1166,1167,1167,1167,1167,1167,1167,1167]","[464,464,464,464,464,464,464,464,464,468,473,478,480,481,481,481,480,479,478,477,475,474,472,470,468,465,464,462,462,462,462,462,462,462,461,461,460,459,457,457,457,458,460,463,464,464,465,466,468,470,472,472,472,472,472,472,472,472,472]","false","13.167000000000002","33","45","l","-300","1069.6761113294529","0","399","AB","trial","1","manual-tracking","120","316706","0.0-0.0-0.60","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","121","318210","0.0-0.0-1.60","null","<p>Well done.</p>","null"
"2001.1999999284744","320219.10000002384","[439,447,460,475,493,512,533,550,567,583,600,617,634,650,666,679,690,701,713,719,726,732,739,749,762,778,798,816,835,854,870,883,894,908,931,950,968,981,992,1001,1010,1028,1040,1056,1070,1083,1096,1111,1123,1137,1153,1173,1192,1200,1203,1204,1205,1205,1205]","[474,474,474,474,474,474,474,474,476,478,479,479,480,480,480,480,480,480,480,480,479,478,477,475,472,468,464,461,459,458,458,458,458,458,461,463,466,469,473,476,477,478,478,477,475,474,473,472,472,472,472,472,472,471,469,469,469,469,469]","false","13.167000000000002","33","270","l","-300","802.4975973727429","0","399","AB","trial","70","manual-tracking","122","322239","0.0-0.0-0.61","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","123","323743","0.0-0.0-1.61","null","<p>Well done.</p>","null"
"2001.6000000238419","326152.10000002384","[1042,1042,1038,1033,1026,1019,1012,999,984,946,926,908,894,879,864,848,832,814,793,771,745,725,706,688,671,655,644,632,623,612,605,598,590,578,562,541,521,484,461,442,428,415,404,391,379,367,352,340,329,316,306,299,294,291,288,286,285,285,285]","[466,466,466,466,466,466,466,466,466,467,469,469,469,469,469,469,469,469,468,467,467,466,466,465,465,465,465,465,465,465,465,465,465,465,465,466,467,467,468,469,469,469,469,471,473,475,476,476,476,477,477,477,478,478,479,480,480,480,480]","false","13.167000000000002","33","270","r","300","1129.3883190435508","0","399","AB","trial","46","manual-tracking","124","328173","0.0-0.0-0.62","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","125","329674","0.0-0.0-1.62","null","<p>Well done.</p>","null"
"2001.3999999761581","330852","[440,440,445,456,472,489,507,521,534,546,555,559,561,563,567,577,602,625,647,667,684,696,704,711,717,725,735,748,765,784,804,822,837,855,868,881,892,905,916,930,950,967,980,994,1008,1024,1038,1053,1065,1081,1100,1117,1127,1134,1135,1135,1135,1135,1135]","[473,473,473,473,473,473,473,473,472,468,465,464,464,463,461,457,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,455,455,455,455,456,457,457,457,458,460,464,467,469,469,469,469,469,467,464,463,462,462,462,462,462,462]","false","13.167000000000002","33","90","l","-300","932.3675401050607","0","399","AB","trial","66","manual-tracking","126","332872","0.0-0.0-0.63","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","127","334375","0.0-0.0-1.63","null","<p>Well done.</p>","null"
"2002","336085.2999999523","[442,442,453,473,500,529,558,582,606,629,650,672,685,695,702,706,710,711,712,712,714,723,734,746,761,778,796,813,833,846,859,872,884,898,910,923,936,950,959,968,979,994,1010,1028,1049,1084,1103,1119,1136,1155,1168,1173,1175,1175,1175,1175,1175,1175,1175]","[468,468,468,468,468,468,468,468,468,467,464,461,460,460,460,460,461,462,462,463,463,463,463,463,463,463,463,463,464,465,465,465,465,465,465,465,465,465,467,469,469,469,469,467,465,463,463,463,463,463,464,465,465,465,465,465,465,465,465]","false","13.167000000000002","33","270","l","-300","1180.1518668812746","0","399","AB","trial","6","manual-tracking","128","338106","0.0-0.0-0.64","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","129","339608","0.0-0.0-1.64","null","<p>Well done.</p>","null"
"2001.4000000953674","341235.2999999523","[440,440,441,447,456,466,480,494,506,527,541,556,571,586,597,608,617,629,640,651,660,669,682,694,704,714,725,739,749,758,770,780,793,808,827,856,885,899,912,925,947,971,988,1000,1016,1028,1041,1052,1059,1069,1079,1092,1102,1110,1112,1112,1112,1112,1112]","[466,466,466,466,466,466,466,466,466,471,475,476,476,476,475,475,475,474,474,474,473,473,473,473,473,473,473,473,473,472,471,470,470,470,470,470,472,473,475,475,472,467,467,467,472,474,475,475,474,471,468,467,466,466,466,466,466,466,466]","false","13.167000000000002","33","0","l","-300","863.3417669780156","0","399","AB","trial","16","manual-tracking","130","343255","0.0-0.0-0.65","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","131","344757","0.0-0.0-1.65","null","<p>Well done.</p>","null"
"2001.3000000715256","346835.89999997616","[431,431,432,435,447,460,477,503,530,558,584,606,633,643,647,658,665,671,677,684,691,700,709,721,733,747,763,780,797,812,825,843,855,870,881,891,900,907,918,934,952,970,990,1010,1030,1049,1063,1074,1085,1095,1109,1118,1131,1147,1162,1173,1177,1177,1177]","[470,470,470,470,470,470,470,470,470,467,464,461,461,461,461,462,462,462,463,463,464,465,465,466,466,466,466,467,468,469,469,470,470,470,470,470,470,470,470,470,469,469,469,469,469,470,470,471,471,471,470,470,470,470,471,472,473,473,473]","false","13.167000000000002","33","225","l","-300","944.3431572144934","0","399","AB","trial","53","manual-tracking","132","348856","0.0-0.0-0.66","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","133","350358","0.0-0.0-1.66","null","<p>Well done.</p>","null"
"2001.1000000238419","352335.5","[1041,1041,1041,1041,1041,1041,1041,1033,1026,989,973,960,948,938,926,914,901,885,866,840,819,798,781,765,750,736,719,702,679,661,645,632,618,607,591,580,564,551,534,516,501,487,474,461,454,444,428,410,390,371,356,356,347,325,308,292,282,269,252]","[463,463,463,463,463,463,463,463,463,461,459,457,457,457,457,458,458,458,458,458,458,459,459,459,459,460,461,463,465,467,468,468,468,468,468,467,465,463,461,458,456,454,452,451,451,450,449,448,447,447,448,448,450,453,455,458,460,461,462]","false","13.167000000000002","33","0","r","300","1070.3777859015054","0","399","AB","trial","24","manual-tracking","134","354355","0.0-0.0-0.67","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","135","355857","0.0-0.0-1.67","null","<p>Well done.</p>","null"
"2001.8999999761581","357152.5","[444,444,447,452,459,465,474,489,513,569,596,618,634,644,652,657,658,659,660,664,674,687,701,716,731,751,774,814,834,850,857,881,900,915,932,947,966,984,1001,1014,1023,1030,1039,1057,1079,1099,1112,1124,1142,1152,1161,1174,1186,1194,1198,1199,1199,1199,1199]","[473,473,473,473,473,473,473,470,465,457,456,456,456,457,459,460,461,461,461,461,461,461,461,461,462,462,463,465,467,470,471,473,473,473,473,473,473,473,472,471,470,469,468,467,465,465,467,469,470,470,470,470,470,470,470,470,470,470,470]","false","13.167000000000002","33","225","l","-300","1017.0736665235225","0","399","AB","trial","5","manual-tracking","136","359173","0.0-0.0-0.68","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","137","360677","0.0-0.0-1.68","null","<p>Well done.</p>","null"
"2000.6999999284744","362019.7000000477","[1034,1034,1032,1025,1016,1005,994,985,973,954,944,934,925,916,903,887,868,848,820,800,780,760,741,725,708,693,678,663,650,637,623,609,589,576,564,548,536,524,509,496,482,465,447,429,411,390,374,362,348,341,335,324,307,290,279,276,251,227,206]","[468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,469,469,469,469,469,469,470,470,470,470,470,470,470,470,470,470,471,473,474,476,478,480,481,482,484,485,485,485,484,483,482,482,482,484,484,485,485,485]","false","13.167000000000002","33","225","r","300","1030.193239615856","0","399","AB","trial","13","manual-tracking","138","364039","0.0-0.0-0.69","","",""
"","","","","","","","","","","","","","","feedback","","html-button-response","139","365540","0.0-0.0-1.69","null","<p>Well done.</p>","null"
